model_id,recall,precision
rf_matched_flow_stats,0.12024048096192384,0.9772620792468377
rf_matched_flow_stats,0.1222444889779559,0.9773896524753868
rf_matched_flow_stats,0.12424849699398796,0.977517104875637
rf_matched_flow_stats,0.12625250501002003,0.9776444662922932
rf_matched_flow_stats,0.1282565130260521,0.9777717195906167
rf_matched_flow_stats,0.13026052104208416,0.9778740535606765
rf_matched_flow_stats,0.13226452905811623,0.9779232128951917
rf_matched_flow_stats,0.1342685370741483,0.9779586692654618
rf_matched_flow_stats,0.13627254509018036,0.9780528132032804
rf_matched_flow_stats,0.13827655310621242,0.9781610301988647
rf_matched_flow_stats,0.1402805611222445,0.9782460246725153
rf_matched_flow_stats,0.14228456913827653,0.9783305757677808
rf_matched_flow_stats,0.1442885771543086,0.978415020953241
rf_matched_flow_stats,0.14629258517034066,0.9784993819028249
rf_matched_flow_stats,0.14829659318637273,0.9785836061578223
rf_matched_flow_stats,0.1503006012024048,0.9786678065419819
rf_matched_flow_stats,0.15230460921843686,0.9787518862743265
rf_matched_flow_stats,0.15430861723446893,0.9788358728592159
rf_matched_flow_stats,0.156312625250501,0.9789198037331718
rf_matched_flow_stats,0.15831663326653306,0.9790211480177283
rf_matched_flow_stats,0.16032064128256512,0.9791287344439186
rf_matched_flow_stats,0.1623246492985972,0.9792362452182674
rf_matched_flow_stats,0.16432865731462926,0.9793436077119061
rf_matched_flow_stats,0.16633266533066132,0.9794509702055448
rf_matched_flow_stats,0.16833667334669336,0.9795583326991836
rf_matched_flow_stats,0.17034068136272543,0.9796376078979082
rf_matched_flow_stats,0.1723446893787575,0.9797011152236166
rf_matched_flow_stats,0.17434869739478956,0.9797651318611537
rf_matched_flow_stats,0.17635270541082163,0.9798416648857076
rf_matched_flow_stats,0.1783567134268537,0.9799298370288508
rf_matched_flow_stats,0.18036072144288576,0.9800180070963794
rf_matched_flow_stats,0.18236472945891782,0.9801059458341034
rf_matched_flow_stats,0.1843687374749499,0.9801938736718944
rf_matched_flow_stats,0.18637274549098196,0.9802823306943615
rf_matched_flow_stats,0.18837675350701402,0.9803708113185937
rf_matched_flow_stats,0.1903807615230461,0.9804590662915168
rf_matched_flow_stats,0.19238476953907813,0.9805473212644399
rf_matched_flow_stats,0.1943887775551102,0.9806397322469173
rf_matched_flow_stats,0.19639278557114226,0.9807482156599023
rf_matched_flow_stats,0.19839679358717432,0.9808566755349328
rf_matched_flow_stats,0.2004008016032064,0.9809649378843156
rf_matched_flow_stats,0.20240480961923846,0.9810731890896439
rf_matched_flow_stats,0.20440881763527052,0.9811073437389809
rf_matched_flow_stats,0.2064128256513026,0.9811373261398578
rf_matched_flow_stats,0.20841683366733466,0.9811673058551929
rf_matched_flow_stats,0.21042084168336672,0.9812207366366842
rf_matched_flow_stats,0.2124248496993988,0.981275967497003
rf_matched_flow_stats,0.21442885771543085,0.9813330016718671
rf_matched_flow_stats,0.21643286573146292,0.9813997314407973
rf_matched_flow_stats,0.21843687374749496,0.9814584386731756
rf_matched_flow_stats,0.22044088176352702,0.9815043215853528
rf_matched_flow_stats,0.2224448897795591,0.9815573436534152
rf_matched_flow_stats,0.22444889779559116,0.9816189100542595
rf_matched_flow_stats,0.22645290581162322,0.9817031419966039
rf_matched_flow_stats,0.2284569138276553,0.9817980424281159
rf_matched_flow_stats,0.23046092184368736,0.9818929280584934
rf_matched_flow_stats,0.23246492985971942,0.9819816237324093
rf_matched_flow_stats,0.2344689378757515,0.982062335534233
rf_matched_flow_stats,0.23647294589178355,0.9821359258579115
rf_matched_flow_stats,0.23847695390781562,0.9822094421666482
rf_matched_flow_stats,0.24048096192384769,0.9822828850460781
rf_matched_flow_stats,0.24248496993987975,0.9823555979272381
rf_matched_flow_stats,0.2444889779559118,0.9821952604265266
rf_matched_flow_stats,0.24649298597194386,0.9821367795136097
rf_matched_flow_stats,0.24849699398797592,0.9822392330636421
rf_matched_flow_stats,0.250501002004008,0.9823333854981623
rf_matched_flow_stats,0.25250501002004005,0.9824227844961488
rf_matched_flow_stats,0.2545090180360721,0.9825039119785208
rf_matched_flow_stats,0.2565130260521042,0.9825728459407169
rf_matched_flow_stats,0.25851703406813625,0.982653212642699
rf_matched_flow_stats,0.2605210420841683,0.9827339327196077
rf_matched_flow_stats,0.2625250501002004,0.9828144955167054
rf_matched_flow_stats,0.26452905811623245,0.9828740802724593
rf_matched_flow_stats,0.2665330661322645,0.9829213548911258
